hour,week_day,id_day_type,day_hour,appliance_electricity_dpt1,hot_water_dpt1,occupancy_dpt1,ventilation_supply_temperature_dpt1,appliance_electricity_dpt2,hot_water_dpt2,occupancy_dpt2,ventilation_supply_temperature_dpt2,appliance_electricity_dpt3,hot_water_dpt3,occupancy_dpt3,ventilation_supply_temperature_dpt3,appliance_electricity_dpt4,hot_water_dpt4,occupancy_dpt4,ventilation_supply_temperature_dpt4,appliance_electricity_dpt5,hot_water_dpt5,occupancy_dpt5,ventilation_supply_temperature_dpt5,appliance_electricity_dpt6,hot_water_dpt6,occupancy_dpt6,ventilation_supply_temperature_dpt6,appliance_electricity_dpt7,hot_water_dpt7,occupancy_dpt7,ventilation_supply_temperature_dpt7,appliance_electricity_dpt8,hot_water_dpt8,occupancy_dpt8,ventilation_supply_temperature_dpt8,appliance_electricity_dpt9,hot_water_dpt9,occupancy_dpt9,ventilation_supply_temperature_dpt9,appliance_electricity_dpt10,hot_water_dpt10,occupancy_dpt10,ventilation_supply_temperature_dpt10,appliance_electricity_dpt11,hot_water_dpt11,occupancy_dpt11,ventilation_supply_temperature_dpt11,appliance_electricity_dpt12,hot_water_dpt12,occupancy_dpt12,ventilation_supply_temperature_dpt12,appliance_electricity_dpt13,hot_water_dpt13,occupancy_dpt13,ventilation_supply_temperature_dpt13,appliance_electricity_dpt14,hot_water_dpt14,occupancy_dpt14,ventilation_supply_temperature_dpt14
4628,5,1,20,649.5285067,10604.8,1,21.416781,2688.598485,10604.8,1,21.416781,491.7817982,10604.8,1,21.416781,2019.215925,10604.8,1,21.416781,385.2275525,10604.8,1,21.416781,1598.646079,10604.8,1,21.416781,3395.179428,23.7206,0,19,6206.611772,23.7206,0,16,3395.179428,23.7206,0,19,6206.611772,23.7206,0,16,3395.179428,23.7206,0,19,6206.611772,23.7206,0,16,3395.179428,23.7206,0,19,6206.611772,23.7206,0,16
4629,5,1,21,580.022743,11122.2,1,21.201537,2400.009346,11122.2,1,21.201537,443.0367658,11122.2,1,21.201537,1814.708786,11122.2,1,21.201537,345.024078,11122.2,1,21.201537,1428.732678,11122.2,1,21.201537,3389.848546,23.6658,0,19,6196.866569,23.6658,0,16,3389.848546,23.6658,0,19,6196.866569,23.6658,0,16,3389.848546,23.6658,0,19,6196.866569,23.6658,0,16,3389.848546,23.6658,0,19,6196.866569,23.6658,0,16
4630,5,1,22,560.5240069,10087.5,1,20.970349,2365.924841,10087.5,1,20.970349,506.5809546,10087.5,1,20.970349,2116.952281,10087.5,1,20.970349,468.8962234,10087.5,1,20.970349,1970.427334,10087.5,1,20.970349,3383.036864,22.5497,0,19,6184.414365,22.5497,0,16,3383.036864,22.5497,0,19,6184.414365,22.5497,0,16,3383.036864,22.5497,0,19,6184.414365,22.5497,0,16,3383.036864,22.5497,0,19,6184.414365,22.5497,0,16
4631,5,1,23,440.5856671,8535.6,1,20.769056,1883.999549,8535.6,1,20.769056,448.9248086,8535.6,1,20.769056,1887.272989,8535.6,1,20.769056,425.4760074,8535.6,1,20.769056,1798.404271,8535.6,1,20.769056,3375.632861,20.8995,0,19,6170.87936,20.8995,0,16,3375.632861,20.8995,0,19,6170.87936,20.8995,0,16,3375.632861,20.8995,0,19,6170.87936,20.8995,0,16,3375.632861,20.8995,0,19,6170.87936,20.8995,0,16
4632,5,1,24,172.9605695,5949.05,1,20.619581,736.8932966,5949.05,1,20.619581,202.0604422,5949.05,1,20.619581,824.2487366,5949.05,1,20.619581,183.356951,5949.05,1,20.619581,754.5987618,5949.05,1,20.619581,3369.413499,18.7029,0,19,6159.509956,18.7029,0,16,3369.413499,18.7029,0,19,6159.509956,18.7029,0,16,3369.413499,18.7029,0,19,6159.509956,18.7029,0,16,3369.413499,18.7029,0,19,6159.509956,18.7029,0,16
4633,6,2,1,94.66452817,3685.83,1,20.416295,410.2129554,3685.83,1,20.416295,144.5251322,3685.83,1,20.416295,581.6503954,3685.83,1,20.416295,130.566951,3685.83,1,20.416295,531.2191634,3685.83,1,20.416295,3364.971098,17.1867,0,19,6151.388953,17.1867,0,16,3364.971098,17.1867,0,19,6151.388953,17.1867,0,16,3364.971098,17.1867,0,19,6151.388953,17.1867,0,16,3364.971098,17.1867,0,19,6151.388953,17.1867,0,16
4634,6,2,2,94.66452817,1422.6,1,20.388393,410.2129554,1422.6,1,20.388393,144.5251322,1422.6,1,20.388393,581.6503954,1422.6,1,20.388393,130.566951,1422.6,1,20.388393,531.2191634,1422.6,1,20.388393,3363.194137,16.4261,0,19,6148.140552,16.4261,0,16,3363.194137,16.4261,0,19,6148.140552,16.4261,0,16,3363.194137,16.4261,0,19,6148.140552,16.4261,0,16,3363.194137,16.4261,0,19,6148.140552,16.4261,0,16
4635,6,2,3,94.66452817,905.294,1,20.213009,410.2129554,905.294,1,20.213009,144.5251322,905.294,1,20.213009,581.6503954,905.294,1,20.213009,130.566951,905.294,1,20.213009,531.2191634,905.294,1,20.213009,3364.378778,16.4337,0,19,6150.306153,16.4337,0,16,3364.378778,16.4337,0,19,6150.306153,16.4337,0,16,3364.378778,16.4337,0,19,6150.306153,16.4337,0,16,3364.378778,16.4337,0,19,6150.306153,16.4337,0,16
4636,6,2,4,94.66452817,129.328,1,20.177135,410.2129554,129.328,1,20.177135,144.5251322,129.328,1,20.177135,581.6503954,129.328,1,20.177135,130.566951,129.328,1,20.177135,531.2191634,129.328,1,20.177135,3368.821179,16.5374,0,19,6158.427155,16.5374,0,16,3368.821179,16.5374,0,19,6158.427155,16.5374,0,16,3368.821179,16.5374,0,19,6158.427155,16.5374,0,16,3368.821179,16.5374,0,19,6158.427155,16.5374,0,16
4637,6,2,5,103.5619844,387.983,1,20.20703,446.2480983,387.983,1,20.20703,149.2704422,387.983,1,20.20703,600.8691383,387.983,1,20.20703,134.363199,387.983,1,20.20703,546.5941577,387.983,1,20.20703,3378.890623,17.1581,0,19,6176.834762,17.1581,0,16,3378.890623,17.1581,0,19,6176.834762,17.1581,0,16,3378.890623,17.1581,0,19,6176.834762,17.1581,0,16,3378.890623,17.1581,0,19,6176.834762,17.1581,0,16
4638,6,2,6,139.1518094,1681.26,1,20.56577,590.3886697,1681.26,1,20.56577,168.2516822,1681.26,1,20.56577,677.7441097,1681.26,1,20.56577,149.548191,1681.26,1,20.56577,608.0941348,1681.26,1,20.56577,3394.883268,17.7552,0,19,6206.070372,17.7552,0,16,3394.883268,17.7552,0,19,6206.070372,17.7552,0,16,3394.883268,17.7552,0,19,6206.070372,17.7552,0,16,3394.883268,17.7552,0,19,6206.070372,17.7552,0,16
4639,6,2,7,165.8441782,4526.47,1,20.779021,698.4940983,4526.47,1,20.779021,182.4876122,4526.47,1,20.779021,735.4003383,4526.47,1,20.779021,134.4279722,4526.47,1,20.779021,556.6166528,4526.47,1,20.779021,3415.614475,18.6756,0,19,6243.968385,18.6756,0,16,3415.614475,18.6756,0,19,6243.968385,18.6756,0,16,3415.614475,18.6756,0,19,6243.968385,18.6756,0,16,3415.614475,18.6756,0,19,6243.968385,18.6756,0,16
4640,6,2,8,174.7416344,8794.28,1,20.994265,734.5292411,8794.28,1,20.994265,187.2329222,8794.28,1,20.994265,754.6190811,8794.28,1,20.994265,122.6919901,8794.28,1,20.994265,513.965418,8794.28,1,20.994265,3437.234163,19.8068,0,19,6283.490599,19.8068,0,16,3437.234163,19.8068,0,19,6283.490599,19.8068,0,16,3437.234163,19.8068,0,19,6283.490599,19.8068,0,16,3437.234163,19.8068,0,19,6283.490599,19.8068,0,16
4641,6,2,9,94.66452817,13450.1,0,21.169649,410.2129554,13450.1,0,21.169649,144.5251322,13450.1,0,21.169649,581.6503954,13450.1,0,21.169649,96.16452817,13450.1,0,21.169649,411.7129554,13450.1,0,21.169649,3455.596089,21.2734,0,19,6317.057411,21.2734,0,16,3455.596089,21.2734,0,19,6317.057411,21.2734,0,16,3455.596089,21.2734,0,19,6317.057411,21.2734,0,16,3455.596089,21.2734,0,19,6317.057411,21.2734,0,16
4642,6,2,10,216.3760644,15778,0,21.191572,937.6296123,15778,0,21.191572,266.2366684,15778,0,21.191572,1109.067052,15778,0,21.191572,217.8760644,15778,0,21.191572,939.1296123,15778,0,21.191572,3468.330974,22.3194,0,19,6340.337619,22.3194,0,16,3468.330974,22.3194,0,19,6340.337619,22.3194,0,16,3468.330974,22.3194,0,19,6340.337619,22.3194,0,16,3468.330974,22.3194,0,19,6340.337619,22.3194,0,16
4643,6,2,11,217.5030231,14743.3,0,21.269299,942.5130999,14743.3,0,21.269299,267.3636271,14743.3,0,21.269299,1113.95054,14743.3,0,21.269299,219.0030231,14743.3,0,21.269299,944.0130999,14743.3,0,21.269299,3474.254176,22.8119,0,19,6351.165623,22.8119,0,16,3474.254176,22.8119,0,19,6351.165623,22.8119,0,16,3474.254176,22.8119,0,19,6351.165623,22.8119,0,16,3474.254176,22.8119,0,19,6351.165623,22.8119,0,16
4644,6,2,12,181.4403457,12932.7,0,21.408809,786.2414978,12932.7,0,21.408809,231.3009497,12932.7,0,21.408809,957.6789378,12932.7,0,21.408809,182.9403457,12932.7,0,21.408809,787.7414978,12932.7,0,21.408809,3474.550336,22.9436,0,19,6351.707023,22.9436,0,16,3474.550336,22.9436,0,19,6351.707023,22.9436,0,16,3474.550336,22.9436,0,19,6351.707023,22.9436,0,16,3474.550336,22.9436,0,19,6351.707023,22.9436,0,16
4645,6,2,13,669.8090603,11898.1,1,21.52241,2877.300919,11898.1,1,21.52241,678.1482018,11898.1,1,21.52241,2880.574359,11898.1,1,21.52241,639.9264201,11898.1,1,21.52241,2736.754411,11898.1,1,21.52241,3469.515614,22.7855,0,19,6342.50322,22.7855,0,16,3469.515614,22.7855,0,19,6342.50322,22.7855,0,16,3469.515614,22.7855,0,19,6342.50322,22.7855,0,16,3469.515614,22.7855,0,19,6342.50322,22.7855,0,16
4646,6,2,14,1407.516205,12932.7,1,21.576221,6074.031879,12932.7,1,21.576221,1415.855346,12932.7,1,21.576221,6077.305319,12932.7,1,21.576221,1348.087603,12932.7,1,21.576221,5823.582911,12932.7,1,21.576221,3459.446171,22.4273,0,19,6324.095613,22.4273,0,16,3459.446171,22.4273,0,19,6324.095613,22.4273,0,16,3459.446171,22.4273,0,19,6324.095613,22.4273,0,16,3459.446171,22.4273,0,19,6324.095613,22.4273,0,16
4647,6,2,15,1175.868675,11639.5,0,21.528389,5095.430925,11639.5,0,21.528389,1225.729279,11639.5,0,21.528389,5266.868365,11639.5,0,21.528389,1177.368675,11639.5,0,21.528389,5096.930925,11639.5,0,21.528389,3445.526646,21.9162,0,19,6298.649805,21.9162,0,16,3445.526646,21.9162,0,19,6298.649805,21.9162,0,16,3445.526646,21.9162,0,19,6298.649805,21.9162,0,16,3445.526646,21.9162,0,19,6298.649805,21.9162,0,16
4648,6,2,16,294.8123877,11122.2,0,21.448669,1277.520347,11122.2,0,21.448669,344.6729917,11122.2,0,21.448669,1448.957787,11122.2,0,21.448669,296.3123877,11122.2,0,21.448669,1279.020347,11122.2,0,21.448669,3430.126321,21.1603,0,19,6270.496995,21.1603,0,16,3430.126321,21.1603,0,19,6270.496995,21.1603,0,16,3430.126321,21.1603,0,19,6270.496995,21.1603,0,16,3430.126321,21.1603,0,19,6270.496995,21.1603,0,16
4649,6,2,17,236.210537,11639.5,0,21.438704,1023.578993,11639.5,0,21.438704,286.071141,11639.5,0,21.438704,1195.016433,11639.5,0,21.438704,237.710537,11639.5,0,21.438704,1025.078993,11639.5,0,21.438704,3416.502956,20.4718,0,19,6245.592586,20.4718,0,16,3416.502956,20.4718,0,19,6245.592586,20.4718,0,16,3416.502956,20.4718,0,19,6245.592586,20.4718,0,16,3416.502956,20.4718,0,19,6245.592586,20.4718,0,16
4650,6,2,18,479.3530453,14743.3,1,21.374928,2051.991521,14743.3,1,21.374928,487.6921868,14743.3,1,21.374928,2055.264961,14743.3,1,21.374928,419.9244439,14743.3,1,21.374928,1801.542553,14743.3,1,21.374928,3406.729672,20.1437,0,19,6227.72638,20.1437,0,16,3406.729672,20.1437,0,19,6227.72638,20.1437,0,16,3406.729672,20.1437,0,19,6227.72638,20.1437,0,16,3406.729672,20.1437,0,19,6227.72638,20.1437,0,16
4651,6,2,19,1617.355909,18105.9,1,21.275278,6983.337263,18105.9,1,21.275278,1625.69505,18105.9,1,21.275278,6986.610703,18105.9,1,21.275278,1587.473269,18105.9,1,21.275278,6842.790755,18105.9,1,21.275278,3399.91799,20.2157,0,19,6215.274175,20.2157,0,16,3399.91799,20.2157,0,19,6215.274175,20.2157,0,16,3399.91799,20.2157,0,19,6215.274175,20.2157,0,16,3399.91799,20.2157,0,19,6215.274175,20.2157,0,16
4652,6,2,20,2621.030002,18105.9,1,20.834825,11231.77163,18105.9,1,20.834825,2463.283293,18105.9,1,20.834825,10562.38907,18105.9,1,20.834825,2356.729047,18105.9,1,20.834825,10141.81922,18105.9,1,20.834825,3394.290948,20.38,0,19,6204.987572,20.38,0,16,3394.290948,20.38,0,19,6204.987572,20.38,0,16,3394.290948,20.38,0,19,6204.987572,20.38,0,16,3394.290948,20.38,0,19,6204.987572,20.38,0,16
4653,6,2,21,1467.61539,15260.7,1,20.657448,6246.244152,15260.7,1,20.657448,1330.629413,15260.7,1,20.657448,5660.943592,15260.7,1,20.657448,1232.616725,15260.7,1,20.657448,5274.967484,15260.7,1,20.657448,3386.886945,20.4551,0,19,6191.452567,20.4551,0,16,3386.886945,20.4551,0,19,6191.452567,20.4551,0,16,3386.886945,20.4551,0,19,6191.452567,20.4551,0,16,3386.886945,20.4551,0,19,6191.452567,20.4551,0,16
4654,6,2,22,438.8124706,11380.8,1,20.519931,1838.508184,11380.8,1,20.519931,384.8694184,11380.8,1,20.519931,1589.535624,11380.8,1,20.519931,347.1846872,11380.8,1,20.519931,1443.010677,11380.8,1,20.519931,3375.336701,20.0245,0,19,6170.33796,20.0245,0,16,3375.336701,20.0245,0,19,6170.33796,20.0245,0,16,3375.336701,20.0245,0,19,6170.33796,20.0245,0,16,3375.336701,20.0245,0,19,6170.33796,20.0245,0,16
4655,6,2,23,338.0324283,7759.65,1,20.400351,1439.60218,7759.65,1,20.400351,346.3715698,7759.65,1,20.400351,1442.87562,7759.65,1,20.400351,322.9227686,7759.65,1,20.400351,1354.006903,7759.65,1,20.400351,3359.047896,19.4166,0,19,6140.560949,19.4166,0,16,3359.047896,19.4166,0,19,6140.560949,19.4166,0,16,3359.047896,19.4166,0,19,6140.560949,19.4166,0,16,3359.047896,19.4166,0,19,6140.560949,19.4166,0,16
4656,6,2,24,204.9661957,5690.41,1,20.264827,875.5843434,5690.41,1,20.264827,234.0660684,5690.41,1,20.264827,962.9397834,5690.41,1,20.264827,215.3625772,5690.41,1,20.264827,893.2898086,5690.41,1,20.264827,3339.501329,18.1587,0,19,6104.828537,18.1587,0,16,3339.501329,18.1587,0,19,6104.828537,18.1587,0,16,3339.501329,18.1587,0,19,6104.828537,18.1587,0,16,3339.501329,18.1587,0,19,6104.828537,18.1587,0,16
4657,7,2,1,94.66452817,3362.52,1,20.137275,410.2129554,3362.52,1,20.137275,144.5251322,3362.52,1,20.137275,581.6503954,3362.52,1,20.137275,130.566951,3362.52,1,20.137275,531.2191634,3362.52,1,20.137275,3320.547082,17.1867,0,19,28167.53326,17.1867,0,16,3320.547082,17.1867,0,19,19240.60659,17.1867,0,16,3320.547082,17.1867,0,19,7802.611505,17.1867,0,16,3320.547082,17.1867,0,19,8253.774946,17.1867,0,16
4658,7,2,2,94.66452817,1810.59,1,20.039618,410.2129554,1810.59,1,20.039618,144.5251322,1810.59,1,20.039618,581.6503954,1810.59,1,20.039618,130.566951,1810.59,1,20.039618,531.2191634,1810.59,1,20.039618,3305.739077,16.4261,0,19,28140.46325,16.4261,0,16,3305.739077,16.4261,0,19,19213.53658,16.4261,0,16,3305.739077,16.4261,0,19,7775.541495,16.4261,0,16,3305.739077,16.4261,0,19,8226.704937,16.4261,0,16
4659,7,2,3,94.66452817,775.967,1,19.926017,410.2129554,775.967,1,19.926017,144.5251322,775.967,1,19.926017,581.6503954,775.967,1,19.926017,130.566951,775.967,1,19.926017,531.2191634,775.967,1,19.926017,3297.742754,16.4337,0,19,28125.84545,16.4337,0,16,3297.742754,16.4337,0,19,19198.91878,16.4337,0,16,3297.742754,16.4337,0,19,7760.92369,16.4337,0,16,3297.742754,16.4337,0,19,8212.087132,16.4337,0,16
4660,7,2,4,94.66452817,0,1,19.816402,410.2129554,0,1,19.816402,144.5251322,0,1,19.816402,581.6503954,0,1,19.816402,130.566951,0,1,19.816402,531.2191634,0,1,19.816402,3297.446594,16.5374,0,19,28125.30405,16.5374,0,16,3297.446594,16.5374,0,19,19198.37738,16.5374,0,16,3297.446594,16.5374,0,19,7760.38229,16.5374,0,16,3297.446594,16.5374,0,19,8211.545731,16.5374,0,16
4661,7,2,5,103.5619844,129.328,1,19.764584,446.2480983,129.328,1,19.764584,149.2704422,129.328,1,19.764584,600.8691383,129.328,1,19.764584,134.363199,129.328,1,19.764584,546.5941577,129.328,1,19.764584,3305.146757,17.1581,0,19,10461.49698,17.1581,0,16,3305.146757,17.1581,0,19,10550.29088,17.1581,0,16,3305.146757,17.1581,0,19,6388.512631,17.1581,0,16,3305.146757,17.1581,0,19,6839.676072,17.1581,0,16
4662,7,2,6,185.0866448,387.983,1,20.109373,789.4396228,387.983,1,20.109373,214.1865175,387.983,1,20.109373,876.7950628,387.983,1,20.109373,195.4830263,387.983,1,20.109373,807.1450879,387.983,1,20.109373,3320.250922,17.7552,0,19,10489.10839,17.7552,0,16,3320.250922,17.7552,0,19,10577.90229,17.7552,0,16,3320.250922,17.7552,0,19,6935.853814,17.7552,0,16,3320.250922,17.7552,0,19,8063.762418,17.7552,0,16
4663,7,2,7,165.8441782,2457.22,1,20.372449,698.4940983,2457.22,1,20.372449,182.4876122,2457.22,1,20.372449,735.4003383,2457.22,1,20.372449,134.4279722,2457.22,1,20.372449,556.6166528,2457.22,1,20.372449,3340.389809,18.6756,0,19,10525.9236,18.6756,1,16,3340.389809,18.6756,0,19,10614.7175,18.6756,1,16,3340.389809,18.6756,0,19,7492.398801,18.6756,1,16,3340.389809,18.6756,0,19,9297.052568,18.6756,1,16
4664,7,2,8,174.7416344,5949.06,1,20.589686,734.5292411,5949.06,1,20.589686,187.2329222,5949.06,1,20.589686,754.6190811,5949.06,1,20.589686,122.6919901,5949.06,1,20.589686,513.965418,5949.06,1,20.589686,8985.16617,19.8068,0,19,10564.36302,19.8068,1,16,10684.84787,19.8068,0,19,10653.15692,19.8068,1,16,3802.319098,19.8068,0,19,7877.324731,19.8068,1,16,4422.098648,19.8068,0,19,10133.14194,19.8068,1,16
4665,7,2,9,94.66452817,12156.8,0,20.876678,410.2129554,12156.8,0,20.876678,144.5251322,12156.8,0,20.876678,581.6503954,12156.8,0,20.876678,96.16452817,12156.8,0,20.876678,411.7129554,12156.8,0,20.876678,9003.231936,21.2734,0,19,10597.38843,21.2734,1,16,10702.91363,21.2734,0,19,10686.18233,21.2734,1,16,4702.188706,21.2734,0,19,7910.350142,21.2734,1,16,6561.527357,21.2734,0,19,10166.16735,21.2734,1,16
4666,7,2,10,94.66452817,17588.5,0,21.121817,410.2129554,17588.5,0,21.121817,144.5251322,17588.5,0,21.121817,581.6503954,17588.5,0,21.121817,96.16452817,17588.5,0,21.121817,411.7129554,17588.5,0,21.121817,9015.670661,22.3194,1,19,10620.12724,22.3194,1,16,10715.35236,22.3194,1,19,10708.92114,22.3194,1,16,5596.431273,22.3194,1,19,7586.602434,22.3194,1,16,8695.329024,22.3194,1,19,9391.256201,22.3194,1,16
4667,7,2,11,94.66452817,21468.4,0,21.299194,410.2129554,21468.4,0,21.299194,144.5251322,21468.4,0,21.299194,581.6503954,21468.4,0,21.299194,96.16452817,21468.4,0,21.299194,411.7129554,21468.4,0,21.299194,9021.593863,22.8119,1,19,10630.95524,22.8119,1,16,10721.27556,22.8119,1,19,10719.74914,22.8119,1,16,5602.354475,22.8119,1,19,7943.916954,22.8119,1,16,8701.252227,22.8119,1,19,10199.73416,22.8119,1,16
4668,7,2,12,94.66452817,21468.4,0,21.42276,410.2129554,21468.4,0,21.42276,144.5251322,21468.4,0,21.42276,581.6503954,21468.4,0,21.42276,96.16452817,21468.4,0,21.42276,411.7129554,21468.4,0,21.42276,9021.890023,22.9436,1,19,10631.49664,22.9436,0,16,10721.57172,22.9436,1,19,10720.29054,22.9436,0,16,5161.748714,22.9436,1,19,7078.242064,22.9436,0,16,7640.866915,22.9436,1,19,8206.150668,22.9436,0,16
4669,7,2,13,249.0026935,19399.1,1,21.554298,1053.806663,19399.1,1,21.554298,257.341835,19399.1,1,21.554298,1057.080103,19399.1,1,21.554298,219.1200532,19399.1,1,21.554298,913.2601548,19399.1,1,21.554298,9016.855301,22.7855,0,19,10622.29284,22.7855,1,16,10716.537,22.7855,0,19,10711.08674,22.7855,1,16,4274.91015,22.7855,0,19,7588.768035,22.7855,1,16,5514.469251,22.7855,0,19,9393.421801,22.7855,1,16
4670,7,2,14,183.8644824,15260.6,1,21.671885,771.5410815,15260.6,1,21.671885,192.2036239,15260.6,1,21.671885,774.8145215,15260.6,1,21.671885,124.435881,15260.6,1,21.671885,521.0921133,15260.6,1,21.671885,9007.082018,22.4273,0,19,10604.42663,22.4273,1,16,10706.76371,22.4273,0,19,10693.22053,22.4273,1,16,4706.038787,22.4273,0,19,7917.388345,22.4273,1,16,6565.377439,22.4273,0,19,10173.20555,22.4273,1,16
4671,7,2,15,94.66452817,11639.5,0,21.785486,410.2129554,11639.5,0,21.785486,144.5251322,11639.5,0,21.785486,581.6503954,11639.5,0,21.785486,96.16452817,11639.5,0,21.785486,411.7129554,11639.5,0,21.785486,8993.162493,21.9162,1,19,10578.98082,21.9162,1,16,10692.84419,21.9162,1,19,10667.77472,21.9162,1,16,5573.923105,21.9162,1,19,7891.942536,21.9162,1,16,8672.820857,21.9162,1,19,10147.75974,21.9162,1,16
4672,7,2,16,94.66452817,8018.29,0,21.753598,410.2129554,8018.29,0,21.753598,144.5251322,8018.29,0,21.753598,581.6503954,8018.29,0,21.753598,96.16452817,8018.29,0,21.753598,411.7129554,8018.29,0,21.753598,8978.354488,21.1603,1,19,10551.91081,21.1603,1,16,10678.03618,21.1603,1,19,10640.70471,21.1603,1,16,5118.213178,21.1603,1,19,7518.38601,21.1603,1,16,7597.33138,21.1603,1,19,9323.039777,21.1603,1,16
4673,7,2,17,94.66452817,6983.69,0,21.737654,410.2129554,6983.69,0,21.737654,144.5251322,6983.69,0,21.737654,581.6503954,6983.69,0,21.737654,96.16452817,6983.69,0,21.737654,411.7129554,6983.69,0,21.737654,8965.027283,20.4718,0,19,10527.54781,20.4718,1,16,10664.70898,20.4718,0,19,10616.3417,20.4718,1,16,4663.984053,20.4718,0,19,7494.023002,20.4718,1,16,6523.322704,20.4718,0,19,9298.676768,20.4718,1,16
4674,7,2,18,183.6390907,7242.34,1,21.719717,770.564384,7242.34,1,21.719717,191.9782322,7242.34,1,21.719717,773.837824,7242.34,1,21.719717,124.2104893,7242.34,1,21.719717,520.1154157,7242.34,1,21.719717,8955.254,20.1437,0,19,10509.6816,20.1437,1,16,10654.93569,20.1437,0,19,10598.4755,20.1437,1,16,3772.406927,20.1437,0,19,7476.156796,20.1437,1,16,4392.186477,20.1437,0,19,9280.810562,20.1437,1,16
4675,7,2,19,183.6390907,8794.26,1,21.616081,770.564384,8794.26,1,21.616081,191.9782322,8794.26,1,21.616081,773.837824,8794.26,1,21.616081,153.7564504,8794.26,1,21.616081,630.0178761,8794.26,1,21.616081,3325.285644,20.2157,0,19,10498.31219,20.2157,0,16,3325.285644,20.2157,0,19,10587.10609,20.2157,0,16,3325.285644,20.2157,0,19,6945.057618,20.2157,0,16,3325.285644,20.2157,0,19,8072.966222,20.2157,0,16
4676,7,2,20,539.5373407,9828.86,1,21.36297,2211.970098,9828.86,1,21.36297,381.7906322,9828.86,1,21.36297,1542.587538,9828.86,1,21.36297,275.2363864,9828.86,1,21.36297,1122.017693,9828.86,1,21.36297,3320.250922,20.38,0,19,28166.99186,20.38,0,16,3320.250922,20.38,0,19,19240.06519,20.38,0,16,3320.250922,20.38,0,19,10400.71897,20.38,0,16,3320.250922,20.38,0,19,11528.62758,20.38,0,16
4677,7,2,21,495.0500594,9052.9,1,21.141747,2031.794384,9052.9,1,21.141747,358.0640822,9052.9,1,21.141747,1446.493824,9052.9,1,21.141747,260.0513944,9052.9,1,21.141747,1060.517716,9052.9,1,21.141747,3314.62388,20.4551,0,19,28156.70526,20.4551,0,16,3314.62388,20.4551,0,19,19229.77859,20.4551,0,16,3314.62388,20.4551,0,19,10390.43237,20.4551,0,16,3314.62388,20.4551,0,19,11518.34097,20.4551,0,16
4678,7,2,22,317.1009344,8794.26,1,20.998251,1311.091527,8794.26,1,20.998251,263.1578822,8794.26,1,20.998251,1062.118967,8794.26,1,20.998251,225.473151,8794.26,1,20.998251,915.5940205,8794.26,1,20.998251,3306.923717,20.0245,0,19,28142.62885,20.0245,0,16,3306.923717,20.0245,0,19,19215.70218,20.0245,0,16,3306.923717,20.0245,0,19,10376.35597,20.0245,0,16,3306.923717,20.0245,0,19,11504.26457,20.0245,0,16
4679,7,2,23,183.6390907,6725.03,1,20.896608,770.564384,6725.03,1,20.896608,191.9782322,6725.03,1,20.896608,773.837824,6725.03,1,20.896608,168.529431,6725.03,1,20.896608,684.9691063,6725.03,1,20.896608,3298.038914,19.4166,0,19,28126.38685,19.4166,0,16,3298.038914,19.4166,0,19,19199.46018,19.4166,0,16,3298.038914,19.4166,0,19,7761.46509,19.4166,0,16,3298.038914,19.4166,0,19,8212.628532,19.4166,0,16
4680,7,2,24,172.9605695,4914.45,1,20.828846,736.8932966,4914.45,1,20.828846,202.0604422,4914.45,1,20.828846,824.2487366,4914.45,1,20.828846,183.356951,4914.45,1,20.828846,754.5987618,4914.45,1,20.828846,3289.154111,18.1587,0,19,28110.14484,18.1587,0,16,3289.154111,18.1587,0,19,19183.21817,18.1587,0,16,3289.154111,18.1587,0,19,7745.223084,18.1587,0,16,3289.154111,18.1587,0,19,8196.386526,18.1587,0,16
4681,1,1,1,94.66452817,2845.21,1,20.773042,410.2129554,2845.21,1,20.773042,144.5251322,2845.21,1,20.773042,581.6503954,2845.21,1,20.773042,130.566951,2845.21,1,20.773042,531.2191634,2845.21,1,20.773042,3282.046269,17.4246,0,19,28097.15124,17.4246,0,16,3282.046269,17.4246,0,19,19170.22457,17.4246,0,16,3282.046269,17.4246,0,19,7732.22948,17.4246,0,16,3282.046269,17.4246,0,19,8183.392922,17.4246,0,16
4682,1,1,2,94.66452817,1034.62,1,20.70528,410.2129554,1034.62,1,20.70528,144.5251322,1034.62,1,20.70528,581.6503954,1034.62,1,20.70528,130.566951,1034.62,1,20.70528,531.2191634,1034.62,1,20.70528,3277.900027,16.6558,0,19,28089.57163,16.6558,0,16,3277.900027,16.6558,0,19,19162.64496,16.6558,0,16,3277.900027,16.6558,0,19,7724.649877,16.6558,0,16,3277.900027,16.6558,0,19,8175.813319,16.6558,0,16
4683,1,1,3,94.66452817,646.638,1,20.635525,410.2129554,646.638,1,20.635525,144.5251322,646.638,1,20.635525,581.6503954,646.638,1,20.635525,130.566951,646.638,1,20.635525,531.2191634,646.638,1,20.635525,3277.011547,16.6638,0,19,28087.94743,16.6638,0,16,3277.011547,16.6638,0,19,19161.02076,16.6638,0,16,3277.011547,16.6638,0,19,7723.025677,16.6638,0,16,3277.011547,16.6638,0,19,8174.189118,16.6638,0,16
